timestamp,goniometer,recording_flag
1746659806.0719314,86496.0,1
1746659806.081881,84993.0,1
1746659806.092005,83328.0,1
1746659806.1026974,82504.0,1
1746659806.1121557,81027.0,1
1746659806.1222146,80002.0,1
1746659806.131458,78127.0,1
1746659806.1411552,77568.0,1
1746659806.1512272,76835.0,1
1746659806.1619658,76858.0,1
1746659806.1718178,76327.0,1
1746659806.181466,76288.0,1
1746659806.1911454,76022.0,1
1746659806.2012026,75461.0,1
1746659806.2126315,75456.0,1
1746659806.2216363,75345.0,1
1746659806.2338872,76021.0,1
1746659806.2416759,75937.0,1
1746659806.2524507,76434.0,1
1746659806.2634914,77074.0,1
1746659806.2734933,77084.0,1
1746659806.2819169,77416.0,1
1746659806.2932146,78078.0,1
1746659806.3021626,79327.0,1
1746659806.3118432,80216.0,1
1746659806.3214118,81277.0,1
1746659806.331715,82846.0,1
1746659806.341643,84071.0,1
1746659806.3514676,85674.0,1
1746659806.3649213,88140.0,1
1746659806.3743372,90423.0,1
1746659806.3808627,91665.0,1
1746659806.391495,94214.0,1
1746659806.4025912,95470.0,1
1746659806.412059,97761.0,1
1746659806.4229157,99926.0,1
1746659806.4313822,101862.0,1
1746659806.4426804,106775.0,1
1746659806.4525893,109482.0,1
1746659806.4642022,113325.0,1
1746659806.4733236,117136.0,1
1746659806.4825284,120548.0,1
1746659806.4920385,123715.0,1
1746659806.502582,127635.0,1
1746659806.5111377,130788.0,1
1746659806.521558,135934.0,1
1746659806.531431,138979.0,1
1746659806.5414658,142885.0,1
1746659806.5529532,144838.0,1
1746659806.5671892,147355.0,1
1746659806.5714312,149307.0,1
1746659806.5817516,151689.0,1
1746659806.5921154,155563.0,1
1746659806.6021626,157746.0,1
1746659806.6109622,161116.0,1
1746659806.6218839,164512.0,1
1746659806.6318946,167787.0,1
1746659806.6414032,172317.0,1
1746659806.651364,174922.0,1
1746659806.6642482,178090.0,1
1746659806.6717315,179930.0,1
1746659806.6812434,182806.0,1
1746659806.6924014,187354.0,1
1746659806.7019472,190868.0,1
1746659806.7117736,193342.0,1
1746659806.7211187,196334.0,1
1746659806.7318528,199314.0,1
1746659806.7422884,202120.0,1
1746659806.7528307,204325.0,1
1746659806.7641227,206004.0,1
1746659806.7727814,207325.0,1
1746659806.7824333,208803.0,1
1746659806.791174,209697.0,1
1746659806.8019195,211285.0,1
1746659806.8114066,212964.0,1
1746659806.8223212,214698.0,1
1746659806.8314488,215478.0,1
1746659806.8424082,216466.0,1
1746659806.8518617,216628.0,1
1746659806.8614328,217608.0,1
1746659806.8711877,218091.0,1
1746659806.881454,218725.0,1
1746659806.8916633,218359.0,1
1746659806.9024642,219319.0,1
1746659806.9116347,219323.0,1
1746659806.9214718,219315.0,1
1746659806.9318957,219110.0,1
1746659806.942744,219126.0,1
1746659806.953647,219054.0,1
1746659806.9661047,219027.0,1
1746659806.971358,218617.0,1
1746659806.9825382,217649.0,1
1746659806.9915643,217164.0,1
1746659807.0018146,216340.0,1
1746659807.0119462,215514.0,1
1746659807.0222838,214610.0,1
1746659807.031294,213194.0,1
1746659807.0425684,211412.0,1
1746659807.0520082,209819.0,1
1746659807.0652208,208548.0,1
1746659807.071006,207584.0,1
1746659807.0821955,204838.0,1
1746659807.0911934,203773.0,1
1746659807.102412,201297.0,1
1746659807.1112967,199070.0,1
1746659807.1212783,197407.0,1
1746659807.1336617,195873.0,1
1746659807.1425638,194741.0,1
1746659807.1532838,192961.0,1
1746659807.1649075,190766.0,1
1746659807.1729615,189106.0,1
1746659807.1824484,187350.0,1
1746659807.1929433,184534.0,1
1746659807.2019086,181801.0,1
1746659807.2130442,178299.0,1
1746659807.2224853,176092.0,1
1746659807.2320914,173007.0,1
1746659807.2420318,169863.0,1
1746659807.2538915,167737.0,1
1746659807.267591,165268.0,1
1746659807.2724538,164479.0,1
1746659807.2825458,161624.0,1
1746659807.2932212,159674.0,1
1746659807.3025475,156693.0,1
1746659807.3119705,153027.0,1
1746659807.3234453,149413.0,1
1746659807.3314595,147591.0,1
1746659807.342043,144087.0,1
1746659807.3545678,141084.0,1
1746659807.3652709,137388.0,1
1746659807.3725572,134183.0,1
1746659807.382674,132715.0,1
1746659807.3931034,129712.0,1
1746659807.402027,125842.0,1
1746659807.4137304,122893.0,1
1746659807.422658,119856.0,1
1746659807.4320543,117293.0,1
1746659807.4440162,114194.0,1
1746659807.4525192,112123.0,1
1746659807.4637911,107604.0,1
1746659807.4858181,103115.0,1
1746659807.4997845,102406.0,1
1746659807.5122933,97959.0,1
1746659807.5215635,96144.0,1
